2	Food · level 2	We prepare these ripe cherries because it is easier. Do my parents order the whole chicken? My sister cooks the sweet dessert every week.||He eats these ripe cherries every week. Do the students cook three yellow lemons? The teacher shares the sweet dessert because it is easier.||My brother eats warm soup. My parents never eat warm soup. He will buy a large breakfast tomorrow.
2	Food · level 2	My mother buys a healthy salad in the morning. My brother eats warm soup. We cook another chocolate because it is easier.||He will buy a large breakfast tomorrow. The teacher buys warm soup. We prepare a healthy salad in the morning.||My friends rarely cook the whole chicken. Please buy another chocolate slowly. The students will buy the sweet dessert tomorrow.
2	Daily · level 2	Please finish these warm clothes slowly. My parents will need the shopping list tomorrow. My father needs the shopping list in the morning.||She needs a healthy breakfast on Thursday. My sister never needs these warm clothes. We enjoy a short walk because it is easier.||I never want a quiet evening. The students want a short walk. Do my friends finish a healthy breakfast?
2	Food · level 2	I prepare three yellow lemons in the morning. Do I enjoy a healthy salad? We cook another chocolate because it is easier.||Do my parents order the whole chicken? The teacher shares the sweet dessert because it is easier. My sister will order a healthy salad tomorrow.||The students cook the sweet dessert. We always cook warm soup together. My friends rarely cook the whole chicken.
2	Food · level 2	I order a large breakfast because it is easier. I rarely share warm soup. My sister will order a healthy salad tomorrow.||My sister rarely cooks a healthy salad. My friends eat the sweet dessert in the morning. Do my friends prepare the sweet dessert?||We prepare these ripe cherries because it is easier. Please cook a large breakfast slowly. Do I buy another chocolate?
2	Travel · level 2	My father misses a cheaper flight in the morning. They rarely miss the long road trip. We cancel another route because it is easier.||The students cancel the whole journey because it is easier. My parents always book a window seat together. My sister books the long road trip every week.||Please book the earlier train slowly. My parents always choose a window seat together. Do my friends miss our summer holiday?
2	Food · level 2	They buy a healthy salad on Thursday. I rarely share warm soup. Please order the sweet dessert slowly.||Do the students cook three yellow lemons? My sister enjoys the whole chicken because it is easier. My father eats warm soup on Thursday.||My sister will order a healthy salad tomorrow. The students cook the sweet dessert. He shares another chocolate because it is easier.
2	Daily · level 2	She needs a healthy breakfast on Thursday. Do my friends finish the morning news? The students want a short walk.||The students need a quiet evening in the morning. I will want three thin slices of bread tomorrow. He needs these warm clothes on Thursday.||My friends need three thin slices of bread. My mother will need a healthy breakfast tomorrow. They need the usual routine because it is easier.
2	Travel · level 2	They never miss the long road trip. The children cancel the long road trip because it is easier. Please cancel our summer holiday slowly.||My brother chooses a cheaper flight because it is easier. Please plan the earlier train slowly. They remember a window seat.||I will cancel the whole journey tomorrow. He misses the whole journey on Thursday. Do we book our summer holiday?
3	Daily · level 3	We need another cup of coffee on Thursday. He never needs another cup of coffee. We finish the shopping list in the morning.||My parents need these warm clothes every week. My father enjoys a healthy breakfast because it is easier. The students rarely need a quiet evening.||The students remember the shopping list because it is easier. My sister remembers a healthy breakfast. I rarely want these warm clothes.
3	Travel · level 3	The teacher chooses our summer holiday because it is easier. He books our summer holiday on Thursday. Do my parents book another hotel?||My sister cancels the earlier train in the morning. We miss another route. Do we remember the whole journey?||I book a window seat without thinking. We choose the return ticket in the morning. My mother plans another route because it is easier.
3	Daily · level 3	He enjoys a short walk in the morning. My parents need the shopping list every week. My mother finishes a short walk on Thursday.||My sister remembers a healthy breakfast in the morning. Do we remember these warm clothes? My parents rarely need the morning news.||We finish a quiet evening every week. They never need three thin slices of bread. The students remember the shopping list because it is easier.
3	Work · level 3	My sister shares the shared folder in the morning. We always cancel a short break together. I will review the weekly meeting tomorrow.||Do my parents finish the whole project? My friends schedule a clear decision in the morning. Please schedule the whole project slowly.||She will review a short break tomorrow. My parents rarely cancel the office move. My parents cancel a clear decision on Thursday.
3	Travel · level 3	My parents rarely plan the long road trip. The children never plan a window seat. My friends always remember a window seat together.||Do my friends choose another hotel? She misses the earlier train in the morning. My friends remember our summer holiday because it is easier.||He chooses our summer holiday in the morning. Do they cancel the earlier train? My sister will book another route tomorrow.
3	Work · level 3	We review the weekly meeting in the morning. We schedule these important messages because it is easier. He will prepare the whole project tomorrow.||The teacher will cancel a short break tomorrow. Please share the shared folder slowly. I always share a short break together.||The children schedule the office move because it is easier. She cancels the whole project. I finish the shared folder on Thursday.
3	Food · level 3	My friends always cook the sweet dessert together. He orders the sweet dessert in the morning. My sister prepares another chocolate because it is easier.||My brother shares three yellow lemons because it is easier. My parents will prepare the whole chicken tomorrow. Do the students share three yellow lemons?||My sister prepares warm soup every week. My father eats these ripe cherries on Thursday. They will cook these ripe cherries tomorrow.
3	Daily · level 3	My mother finishes a short walk on Thursday. My parents will finish the shopping list tomorrow. They want the morning news every week.||My sister remembers a healthy breakfast. They never need three thin slices of bread. The teacher will finish a short walk tomorrow.||The students remember the shopping list because it is easier. My father needs another cup of coffee in the morning. Do the students finish three thin slices of bread?
3	Daily · level 3	My friends always need a quiet evening together. The students will need three thin slices of bread tomorrow. My father needs another cup of coffee in the morning.||My parents will need these warm clothes tomorrow. He never needs another cup of coffee. She remembers a short walk.||The children finish a quiet evening because it is easier. The teacher needs the shopping list. The teacher never needs a short walk.
3	Study · level 3	Do I read the third chapter? She learns the correct pronunciation because it is easier. Please learn the first question slowly.||The students learn our weekly homework because it is easier. My brother will practice the whole lesson tomorrow. The students review the whole lesson.||My mother will read these long words tomorrow. My friends read the right answer. He never reads the right answer.
3	Daily · level 3	My mother finishes a short walk on Thursday. The children finish a quiet evening because it is easier. They rarely want a healthy breakfast.||The teacher needs the shopping list. My parents rarely need three thin slices of bread. The students will need three thin slices of bread tomorrow.||We need another cup of coffee on Thursday. We finish a quiet evening every week. She remembers a short walk.
3	Work · level 3	My sister cancels three separate reports because it is easier. Please schedule the whole project slowly. She discusses a short break every week.||My mother discusses the office move in the morning. Do the students finish the weekly meeting? My father cancels the office move every week.||We discuss the whole project on Thursday. My friends will prepare a short break tomorrow. Do my friends prepare the weekly meeting?
3	Food · level 3	Do the children eat the sweet dessert? She will prepare a healthy salad tomorrow. My sister prepares another chocolate because it is easier.||My mother enjoys a healthy salad because it is easier. They cook three yellow lemons every week. Do the students prepare the whole chicken?||They share warm soup. My sister prepares warm soup every week. My parents always eat the whole chicken together.
3	Travel · level 3	My sister books our summer holiday. Please cancel another route slowly. My friends always book the long road trip together.||The students choose a cheaper flight every week. She misses the earlier train in the morning. Do my friends choose another hotel?||He chooses the return ticket on Thursday. Do the children choose a cheaper flight? My father books the return ticket in the morning.
3	Food · level 3	My friends buy the usual sandwich because it is easier. I will eat another chocolate tomorrow. Do the students share three yellow lemons?||Please cook another chocolate slowly. Do I prepare these ripe cherries? My brother will eat a healthy salad tomorrow.||The children share a healthy salad because it is easier. My parents always eat three yellow lemons together. My father eats these ripe cherries on Thursday.
3	Study · level 3	My friends review our weekly homework because it is easier. The teacher will review the whole lesson tomorrow. I always read these long words together.||My sister remembers the whole lesson every week. Do they learn our weekly homework? He finishes the correct pronunciation because it is easier.||Do we learn the first question? Please learn the first question slowly. My friends read the right answer.
3	Work · level 3	I always discuss a clear decision together. My parents rarely cancel the office move. My parents cancel a clear decision on Thursday.||They finish the office move in the morning. They finish a short break every week. We will cancel the shared folder tomorrow.||I prepare a short break every week. Do the students finish the weekly meeting? My sister shares the shared folder in the morning.
3	Food · level 3	Do the children eat the sweet dessert? The teacher rarely eats warm soup. He orders the sweet dessert in the morning.||My parents will prepare the whole chicken tomorrow. My sister prepares warm soup every week. Do the students share three yellow lemons?||My brother eats a healthy salad on Thursday. My parents always eat three yellow lemons together. My friends buy the usual sandwich because it is easier.
3	Work · level 3	Please cancel these important messages slowly. My sister reviews a clear decision in the morning. We discuss the whole project on Thursday.||Please schedule the whole project slowly. My friends finish the office move every week. We finish our regular schedule because it is easier.||My brother discusses the weekly meeting because it is easier. I always discuss a clear decision together. We review the weekly meeting in the morning.
3	Work · level 3	We schedule the weekly meeting in the morning. My sister cancels three separate reports because it is easier. We always cancel a short break together.||Do my friends share the whole project? My sister shares the shared folder in the morning. I will review the weekly meeting tomorrow.||My parents will share a short break tomorrow. My sister rarely shares the office move. Please cancel these important messages slowly.
3	Daily · level 3	They finish a quiet evening in the morning. My father enjoys a healthy breakfast because it is easier. She wants a quiet evening.||We finish the shopping list in the morning. Do my parents remember a healthy breakfast? My mother will need another cup of coffee tomorrow.||My parents need these warm clothes every week. They never need three thin slices of bread. The students remember the shopping list because it is easier.
3	Work · level 3	My mother discusses the office move in the morning. Do my parents finish the whole project? My father cancels the office move every week.||We schedule these important messages because it is easier. My sister schedules a clear decision on Thursday. I prepare a short break every week.||My sister shares the shared folder in the morning. Do they finish the shared folder? They never discuss a short break.
3	Food · level 3	My parents always eat the whole chicken together. Do my parents order the sweet dessert? My friends buy the usual sandwich because it is easier.||My brother buys three yellow lemons on Thursday. My friends eat fresh vegetables because it is easier. My sister prepares three yellow lemons every week.||They will prepare warm soup tomorrow. My sister buys a large breakfast on Thursday. My mother never eats a healthy salad.
3	Study · level 3	Please finish our weekly homework slowly. I rarely explain the whole lesson. My friends review our weekly homework because it is easier.||Please learn a clear explanation slowly. My brother will practice the whole lesson tomorrow. Do I explain these long words?||He finishes this difficult language because it is easier. My mother will read these long words tomorrow. Do we learn the first question?
3	Study · level 3	My friends remember our weekly homework because it is easier. My friends learn the right answer in the morning. Do I read the third chapter?||He remembers a clear explanation because it is easier. I rarely explain the whole lesson. The teacher will review the whole lesson tomorrow.||Do we learn the first question? He never reads the right answer. I read the first question in the morning.
3	Work · level 3	My father will discuss the weekly meeting tomorrow. Do the children discuss the office move? She cancels the shared folder in the morning.||Please cancel another difficult problem slowly. My sister cancels three separate reports because it is easier. Do the students discuss the shared folder?||They finish a short break every week. She cancels the whole project. I always share a short break together.
3	Daily · level 3	Do the students finish three thin slices of bread? My sister remembers a healthy breakfast in the morning. They want the morning news every week.||My father needs another cup of coffee in the morning. My mother will need another cup of coffee tomorrow. The students rarely need a quiet evening.||My mother wants three thin slices of bread because it is easier. My friends want a quiet evening every week. My parents will finish the shopping list tomorrow.
3	Work · level 3	My sister rarely shares the office move. My father will discuss the weekly meeting tomorrow. Please cancel these important messages slowly.||Please prepare the whole project slowly. We will cancel the shared folder tomorrow. My brother discusses the weekly meeting because it is easier.||Do the children discuss the office move? We discuss the whole project on Thursday. I always share a short break together.
3	Study · level 3	He never reads the right answer. My friends explain the whole lesson on Thursday. Do I explain these long words?||I read the first question in the morning. My mother will read these long words tomorrow. Do I read the third chapter?||My brother will practice the whole lesson tomorrow. My sister reads our weekly homework on Thursday. Please finish the first question slowly.
3	Work · level 3	I will review the weekly meeting tomorrow. Do my friends share the whole project? Please prepare the shared folder slowly.||Please prepare the whole project slowly. We schedule the weekly meeting in the morning. We finish our regular schedule because it is easier.||She will review a short break tomorrow. We rarely share a short break. My mother discusses the office move in the morning.
3	Daily · level 3	My brother needs a quiet evening. My parents finish a healthy breakfast on Thursday. They never need three thin slices of bread.||The students need a healthy breakfast every week. My friends always need a quiet evening together. My friends never need the morning news.||My mother wants three thin slices of bread because it is easier. They want the morning news every week. We finish the shopping list in the morning.
3	Study · level 3	Please learn a clear explanation slowly. My sister remembers the whole lesson every week. My sister reads our weekly homework on Thursday.||He remembers a clear explanation because it is easier. Do I read the third chapter? My mother will read these long words tomorrow.||My friends explain the whole lesson on Thursday. My brother reviews these long words because it is easier. Do my parents read our weekly homework?
4	Daily · level 4	She wants the morning news. Do we enjoy a healthy breakfast? The students finish three thin slices of bread on Thursday.||They always want a healthy breakfast together. The children remember a quiet evening because it is easier. We remember three thin slices of bread in the morning.||They will need the usual routine tomorrow. My friends want the usual routine in the morning. The students always need the morning news together.
4	Travel · level 4	My sister will enjoy the long road trip tomorrow. She misses another hotel. My friends always plan the whole journey together.||I always miss another hotel together. My mother books the whole journey on Thursday. My brother remembers the return ticket because it is easier.||The teacher chooses the long road trip on Thursday. He rarely chooses the return ticket. They remember another route because it is easier.
4	Work · level 4	My friends cancel the shared folder. We review the whole project in the morning. Please share these important messages slowly.||Do my friends discuss another difficult problem? She shares a clear decision every week. The teacher schedules the office move in the morning.||She finishes the whole project. The teacher never cancels a short break. My mother will schedule a clear decision tomorrow.
4	Food · level 4	My sister will enjoy a healthy salad tomorrow. My friends rarely eat these ripe cherries. My friends never share the whole chicken.||My mother prepares the whole chicken in the morning. My friends order another chocolate because it is easier. Do I eat fresh vegetables?||I never prepare the sweet dessert. My sister buys another chocolate on Thursday. My friends order a healthy salad every week.
4	Daily · level 4	Do we enjoy a healthy breakfast? She wants a healthy breakfast every week. My sister rarely remembers a quiet evening.||We always want three thin slices of bread together. My father enjoys these warm clothes because it is easier. She will want the usual routine tomorrow.||Do we enjoy a quiet evening? My father wants the shopping list in the morning. My mother will want another cup of coffee tomorrow.
4	Work · level 4	My mother shares these important messages because it is easier. The teacher will review the office move tomorrow. My sister never cancels the shared folder.||My mother will schedule a clear decision tomorrow. The teacher prepares the office move in the morning. The students cancel a clear decision every week.||He rarely shares the weekly meeting. Do I review these important messages? My mother discusses the weekly meeting in the morning.
